symbol,price,timeStamp,quantity
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.064Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00012000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00012000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00012000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00001000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00001000
btcusdt,108153.79000000,2025-08-29T18:42:57.342Z,0.00001000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00004000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00004000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00004000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00048000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00048000
btcusdt,108153.79000000,2025-08-29T18:42:57.447Z,0.00048000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00005000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00036000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00036000
btcusdt,108153.79000000,2025-08-29T18:42:57.458Z,0.00036000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
btcusdt,108153.80000000,2025-08-29T18:42:57.459Z,0.00005000
