symbol,price,timeStamp,quantity
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02500000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02500000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02500000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.02600000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.91100000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.91100000
solusdt,202.11000000,2025-08-29T18:42:58.100Z,0.91100000
solusdt,202.11000000,2025-08-29T18:42:58.565Z,0.04600000
solusdt,202.11000000,2025-08-29T18:42:58.565Z,0.04600000
solusdt,202.11000000,2025-08-29T18:42:58.565Z,0.04600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,1.67600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,1.67600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,1.67600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.21700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.21700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.21700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.34000000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.34000000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.34000000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,2.47500000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.09700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.09700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.09700000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.14900000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.14900000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.14900000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.10000000,2025-08-29T18:43:01.175Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02500000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02500000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02500000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,0.02600000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,1.48400000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,1.48400000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,1.48400000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,2.28800000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,2.28800000
solusdt,202.09000000,2025-08-29T18:43:01.176Z,2.28800000
solusdt,202.08000000,2025-08-29T18:43:01.176Z,6.73200000
solusdt,202.08000000,2025-08-29T18:43:01.176Z,6.73200000
