symbol,price,timeStamp,quantity
btcusdt,108139.84000000,2025-08-29T18:32:48.716Z,0.00006000
btcusdt,108139.84000000,2025-08-29T18:32:48.716Z,0.00006000
btcusdt,108139.92000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108139.92000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108139.92000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.01849000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.01849000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.01849000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108140.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00093000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00093000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00093000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00080000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00080000
btcusdt,108140.45000000,2025-08-29T18:32:48.716Z,0.00080000
btcusdt,108141.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108141.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108141.00000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108141.71000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108141.71000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108141.71000000,2025-08-29T18:32:48.716Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00090000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00090000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00090000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
btcusdt,108144.00000000,2025-08-29T18:32:48.723Z,0.00005000
