symbol,price,timeStamp,quantity
ethusdt,4313.46000000,2025-08-29T18:42:57.583Z,0.04630000
ethusdt,4313.46000000,2025-08-29T18:42:57.583Z,0.04630000
ethusdt,4313.46000000,2025-08-29T18:42:57.583Z,0.04630000
ethusdt,4313.46000000,2025-08-29T18:42:58.050Z,0.00130000
ethusdt,4313.46000000,2025-08-29T18:42:58.050Z,0.00130000
ethusdt,4313.46000000,2025-08-29T18:42:58.050Z,0.00130000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00580000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00580000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00580000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.12130000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.12130000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.12130000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.02210000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.02210000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.02210000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.23800000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.23800000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.23800000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00600000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00600000
ethusdt,4313.46000000,2025-08-29T18:42:58.916Z,0.00600000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.01850000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.01850000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.01850000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.47000000,2025-08-29T18:42:58.916Z,0.00120000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.02320000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.02320000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.02320000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.48000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.49000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.49000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.49000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.49000000,2025-08-29T18:42:58.917Z,0.00120000
ethusdt,4313.49000000,2025-08-29T18:42:58.917Z,0.00120000
